item_name,category,date,daily_customer_demand,stock_remaining,holiday_spike,restock_trigger
Butter,Dairy,2021-01-08,18,362,False,False
Butter,Dairy,2021-01-09,33,329,False,False
Butter,Dairy,2021-01-10,24,305,False,False
Butter,Dairy,2021-01-11,34,271,False,False
Butter,Dairy,2021-01-12,32,239,False,False
Butter,Dairy,2021-01-13,31,208,False,False
Butter,Dairy,2021-01-14,28,180,False,False
Butter,Dairy,2021-01-15,38,142,False,False
Butter,Dairy,2021-01-16,27,115,False,False
Butter,Dairy,2021-01-17,23,92,False,False
Butter,Dairy,2021-01-18,23,69,False,True
Butter,Dairy,2021-01-19,26,458,False,False
Butter,Dairy,2021-01-20,22,436,False,False
Butter,Dairy,2021-01-21,27,409,False,False
Butter,Dairy,2021-01-22,16,393,False,False
Butter,Dairy,2021-01-23,28,365,False,False
Butter,Dairy,2021-01-24,29,336,False,False
Butter,Dairy,2021-01-25,28,308,False,False
Butter,Dairy,2021-01-26,19,289,False,False
Butter,Dairy,2021-01-27,29,260,False,False
Butter,Dairy,2021-01-28,21,239,False,False
Butter,Dairy,2021-01-29,16,223,False,False
Butter,Dairy,2021-01-30,23,200,False,False
Butter,Dairy,2021-01-31,21,179,False,False
Butter,Dairy,2021-02-01,18,161,False,False
Butter,Dairy,2021-02-02,15,146,False,False
Butter,Dairy,2021-02-03,19,127,False,False
Butter,Dairy,2021-02-04,30,97,False,False
Butter,Dairy,2021-02-05,20,77,False,True
Butter,Dairy,2021-02-06,26,436,False,False
Butter,Dairy,2021-02-07,30,406,False,False
Butter,Dairy,2021-02-08,34,372,False,False
Butter,Dairy,2021-02-09,26,346,False,False
Butter,Dairy,2021-02-10,18,328,False,False
Butter,Dairy,2021-02-11,29,299,False,False
Butter,Dairy,2021-02-12,27,272,False,False
Butter,Dairy,2021-02-13,29,243,False,False
Butter,Dairy,2021-02-14,26,217,False,False
Butter,Dairy,2021-02-15,32,185,False,False
Butter,Dairy,2021-02-16,13,172,False,False
Butter,Dairy,2021-02-17,18,154,False,False
Butter,Dairy,2021-02-18,24,130,False,False
Butter,Dairy,2021-02-19,11,119,False,False
Butter,Dairy,2021-02-20,22,97,False,False
Butter,Dairy,2021-02-21,13,84,False,False
Butter,Dairy,2021-02-22,17,67,False,True
Butter,Dairy,2021-02-23,26,449,False,False
Butter,Dairy,2021-02-24,23,426,False,False
Butter,Dairy,2021-02-25,16,410,False,False
Butter,Dairy,2021-02-26,12,398,False,False
Butter,Dairy,2021-02-27,28,370,False,False
Butter,Dairy,2021-02-28,36,334,False,False
Butter,Dairy,2021-03-01,19,315,False,False
Butter,Dairy,2021-03-02,29,286,False,False
Butter,Dairy,2021-03-03,18,268,False,False
Butter,Dairy,2021-03-04,30,238,False,False
Butter,Dairy,2021-03-05,31,207,False,False
Butter,Dairy,2021-03-06,29,178,False,False
Butter,Dairy,2021-03-07,21,157,False,False
Butter,Dairy,2021-03-08,26,131,False,False
Butter,Dairy,2021-03-09,27,104,False,False
Butter,Dairy,2021-03-10,23,81,False,False
Butter,Dairy,2021-03-11,20,61,False,True
Butter,Dairy,2021-03-12,23,412,False,False
Butter,Dairy,2021-03-13,22,390,False,False
Butter,Dairy,2021-03-14,31,359,False,False
Butter,Dairy,2021-03-15,33,326,False,False
Butter,Dairy,2021-03-16,20,306,False,False
Butter,Dairy,2021-03-17,21,285,False,False
Butter,Dairy,2021-03-18,31,254,False,False
Butter,Dairy,2021-03-19,23,231,False,False
Butter,Dairy,2021-03-20,32,199,False,False
Butter,Dairy,2021-03-21,21,178,False,False
Butter,Dairy,2021-03-22,34,144,False,False
Butter,Dairy,2021-03-23,19,125,False,False
Butter,Dairy,2021-03-24,24,101,False,False
Butter,Dairy,2021-03-25,18,83,False,False
Butter,Dairy,2021-03-26,32,51,False,True
Butter,Dairy,2021-03-27,13,452,False,False
Butter,Dairy,2021-03-28,19,433,False,False
Butter,Dairy,2021-03-29,25,408,False,False
Butter,Dairy,2021-03-30,22,386,False,False
Butter,Dairy,2021-03-31,33,353,False,False
Butter,Dairy,2021-04-01,23,330,False,False
Butter,Dairy,2021-04-02,18,312,False,False
Butter,Dairy,2021-04-03,24,288,False,False
Butter,Dairy,2021-04-04,24,264,False,False
Butter,Dairy,2021-04-05,26,238,True,False
Butter,Dairy,2021-04-06,28,210,True,False
Butter,Dairy,2021-04-07,59,151,True,False
Butter,Dairy,2021-04-08,26,125,True,False
Butter,Dairy,2021-04-09,35,90,True,False
Butter,Dairy,2021-04-10,38,52,True,True
Butter,Dairy,2021-04-11,43,367,True,False
Butter,Dairy,2021-04-12,38,329,True,False
Butter,Dairy,2021-04-13,28,301,False,False
Butter,Dairy,2021-04-14,26,275,False,False
Butter,Dairy,2021-04-15,29,246,False,False
Butter,Dairy,2021-04-16,29,217,False,False
Butter,Dairy,2021-04-17,22,195,False,False
Butter,Dairy,2021-04-18,30,165,False,False
Butter,Dairy,2021-04-19,21,144,False,False
Butter,Dairy,2021-04-20,19,125,False,False
Butter,Dairy,2021-04-21,23,102,False,False
Butter,Dairy,2021-04-22,33,69,False,True
Butter,Dairy,2021-04-23,38,526,False,False
Butter,Dairy,2021-04-24,20,506,False,False
Butter,Dairy,2021-04-25,32,474,False,False
Butter,Dairy,2021-04-26,25,449,False,False
Butter,Dairy,2021-04-27,34,415,False,False
Butter,Dairy,2021-04-28,26,389,False,False
Butter,Dairy,2021-04-29,22,367,False,False
Butter,Dairy,2021-04-30,27,340,False,False
Butter,Dairy,2021-05-01,23,317,False,False
Butter,Dairy,2021-05-02,26,291,False,False
Butter,Dairy,2021-05-03,32,259,False,False
Butter,Dairy,2021-05-04,25,234,False,False
Butter,Dairy,2021-05-05,27,207,False,False
Butter,Dairy,2021-05-06,23,184,False,False
Butter,Dairy,2021-05-07,25,159,False,False
Butter,Dairy,2021-05-08,22,137,False,False
Butter,Dairy,2021-05-09,25,112,False,False
Butter,Dairy,2021-05-10,22,90,False,False
Butter,Dairy,2021-05-11,29,61,False,True
Butter,Dairy,2021-05-12,25,538,False,False
Butter,Dairy,2021-05-13,22,516,False,False
Butter,Dairy,2021-05-14,21,495,False,False
Butter,Dairy,2021-05-15,26,469,False,False
Butter,Dairy,2021-05-16,27,442,False,False
Butter,Dairy,2021-05-17,19,423,False,False
Butter,Dairy,2021-05-18,14,409,False,False
Butter,Dairy,2021-05-19,22,387,False,False
Butter,Dairy,2021-05-20,34,353,False,False
Butter,Dairy,2021-05-21,26,327,False,False
Butter,Dairy,2021-05-22,17,310,False,False
Butter,Dairy,2021-05-23,31,279,False,False
Butter,Dairy,2021-05-24,30,249,False,False
Butter,Dairy,2021-05-25,22,227,False,False
Butter,Dairy,2021-05-26,21,206,False,False
Butter,Dairy,2021-05-27,4,202,False,False
Butter,Dairy,2021-05-28,20,182,False,False
Butter,Dairy,2021-05-29,26,156,False,False
Butter,Dairy,2021-05-30,24,132,False,False
Butter,Dairy,2021-05-31,25,107,False,False
Butter,Dairy,2021-06-01,21,86,False,False
Butter,Dairy,2021-06-02,13,73,False,True
Butter,Dairy,2021-06-03,22,435,False,False
Butter,Dairy,2021-06-04,26,409,False,False
Butter,Dairy,2021-06-05,11,398,False,False
Butter,Dairy,2021-06-06,15,383,False,False
Butter,Dairy,2021-06-07,14,369,False,False
Butter,Dairy,2021-06-08,16,353,False,False
Butter,Dairy,2021-06-09,18,335,False,False
Butter,Dairy,2021-06-10,16,319,False,False
Butter,Dairy,2021-06-11,23,296,False,False
Butter,Dairy,2021-06-12,19,277,False,False
Butter,Dairy,2021-06-13,16,261,False,False
Butter,Dairy,2021-06-14,12,249,False,False
Butter,Dairy,2021-06-15,31,218,False,False
Butter,Dairy,2021-06-16,14,204,False,False
Butter,Dairy,2021-06-17,22,182,False,False
Butter,Dairy,2021-06-18,18,164,False,False
Butter,Dairy,2021-06-19,29,135,False,False
Butter,Dairy,2021-06-20,27,108,False,False
Butter,Dairy,2021-06-21,16,92,False,False
Butter,Dairy,2021-06-22,26,66,False,True
Butter,Dairy,2021-06-23,6,585,False,False
Butter,Dairy,2021-06-24,22,563,False,False
Butter,Dairy,2021-06-25,22,541,False,False
Butter,Dairy,2021-06-26,37,504,False,False
Butter,Dairy,2021-06-27,15,489,False,False
Butter,Dairy,2021-06-28,42,447,False,False
Butter,Dairy,2021-06-29,21,426,False,False
Butter,Dairy,2021-06-30,20,406,False,False
Butter,Dairy,2021-07-01,21,385,False,False
Butter,Dairy,2021-07-02,20,365,False,False
Butter,Dairy,2021-07-03,26,339,False,False
Butter,Dairy,2021-07-04,29,310,False,False
Butter,Dairy,2021-07-05,15,295,False,False
Butter,Dairy,2021-07-06,28,267,False,False
Butter,Dairy,2021-07-07,15,252,False,False
Butter,Dairy,2021-07-08,16,236,False,False
Butter,Dairy,2021-07-09,17,219,False,False
Butter,Dairy,2021-07-10,36,183,False,False
Butter,Dairy,2021-07-11,18,165,False,False
Butter,Dairy,2021-07-12,38,127,False,False
Butter,Dairy,2021-07-13,37,90,False,False
Butter,Dairy,2021-07-14,21,69,False,True
Butter,Dairy,2021-07-15,18,642,False,False
Butter,Dairy,2021-07-16,15,627,False,False
Butter,Dairy,2021-07-17,24,603,False,False
Butter,Dairy,2021-07-18,17,586,False,False
Butter,Dairy,2021-07-19,19,567,False,False
Butter,Dairy,2021-07-20,26,541,False,False
Butter,Dairy,2021-07-21,14,527,False,False
Butter,Dairy,2021-07-22,21,506,False,False
Butter,Dairy,2021-07-23,23,483,False,False
Butter,Dairy,2021-07-24,24,459,False,False
Butter,Dairy,2021-07-25,26,433,False,False
Butter,Dairy,2021-07-26,33,400,False,False
Butter,Dairy,2021-07-27,22,378,False,False
Butter,Dairy,2021-07-28,19,359,False,False
Butter,Dairy,2021-07-29,29,330,False,False
Butter,Dairy,2021-07-30,28,302,False,False
Butter,Dairy,2021-07-31,22,280,False,False
Butter,Dairy,2021-08-01,20,260,False,False
Butter,Dairy,2021-08-02,24,236,False,False
Butter,Dairy,2021-08-03,25,211,False,False
Butter,Dairy,2021-08-04,22,189,False,False
Butter,Dairy,2021-08-05,33,156,False,False
Butter,Dairy,2021-08-06,29,127,False,False
Butter,Dairy,2021-08-07,28,99,False,False
Butter,Dairy,2021-08-08,25,74,False,True
Butter,Dairy,2021-08-09,27,356,False,False
Butter,Dairy,2021-08-10,29,327,False,False
Butter,Dairy,2021-08-11,19,308,False,False
Butter,Dairy,2021-08-12,34,274,False,False
Butter,Dairy,2021-08-13,16,258,False,False
Butter,Dairy,2021-08-14,32,226,False,False
Butter,Dairy,2021-08-15,20,206,False,False
Butter,Dairy,2021-08-16,17,189,False,False
Butter,Dairy,2021-08-17,25,164,False,False
Butter,Dairy,2021-08-18,20,144,False,False
Butter,Dairy,2021-08-19,34,110,False,False
Butter,Dairy,2021-08-20,24,86,False,False
Butter,Dairy,2021-08-21,29,57,False,True
Butter,Dairy,2021-08-22,30,591,False,False
Butter,Dairy,2021-08-23,37,554,False,False
Butter,Dairy,2021-08-24,18,536,False,False
Butter,Dairy,2021-08-25,11,525,False,False
Butter,Dairy,2021-08-26,20,505,False,False
Butter,Dairy,2021-08-27,28,477,False,False
Butter,Dairy,2021-08-28,18,459,False,False
Butter,Dairy,2021-08-29,29,430,False,False
Butter,Dairy,2021-08-30,29,401,False,False
Butter,Dairy,2021-08-31,16,385,False,False
Butter,Dairy,2021-09-01,23,362,False,False
Butter,Dairy,2021-09-02,16,346,False,False
Butter,Dairy,2021-09-03,21,325,False,False
Butter,Dairy,2021-09-04,26,299,False,False
Butter,Dairy,2021-09-05,19,280,False,False
Butter,Dairy,2021-09-06,17,263,False,False
Butter,Dairy,2021-09-07,22,241,False,False
Butter,Dairy,2021-09-08,25,216,False,False
Butter,Dairy,2021-09-09,32,184,False,False
Butter,Dairy,2021-09-10,29,155,False,False
Butter,Dairy,2021-09-11,22,133,False,False
Butter,Dairy,2021-09-12,28,105,False,False
Butter,Dairy,2021-09-13,26,79,False,True
Butter,Dairy,2021-09-14,26,478,False,False
Butter,Dairy,2021-09-15,28,450,False,False
Butter,Dairy,2021-09-16,22,428,False,False
Butter,Dairy,2021-09-17,31,397,False,False
Butter,Dairy,2021-09-18,34,363,False,False
Butter,Dairy,2021-09-19,18,345,False,False
Butter,Dairy,2021-09-20,25,320,False,False
Butter,Dairy,2021-09-21,26,294,False,False
Butter,Dairy,2021-09-22,17,277,False,False
Butter,Dairy,2021-09-23,30,247,False,False
Butter,Dairy,2021-09-24,24,223,False,False
Butter,Dairy,2021-09-25,26,197,False,False
Butter,Dairy,2021-09-26,16,181,False,False
Butter,Dairy,2021-09-27,33,148,False,False
Butter,Dairy,2021-09-28,22,126,False,False
Butter,Dairy,2021-09-29,31,95,False,False
Butter,Dairy,2021-09-30,20,75,False,True
Butter,Dairy,2021-10-01,14,466,False,False
Butter,Dairy,2021-10-02,18,448,False,False
Butter,Dairy,2021-10-03,26,422,False,False
Butter,Dairy,2021-10-04,16,406,False,False
Butter,Dairy,2021-10-05,24,382,False,False
Butter,Dairy,2021-10-06,17,365,False,False
Butter,Dairy,2021-10-07,25,340,False,False
Butter,Dairy,2021-10-08,6,334,False,False
Butter,Dairy,2021-10-09,23,311,False,False
Butter,Dairy,2021-10-10,31,280,False,False
Butter,Dairy,2021-10-11,23,257,False,False
Butter,Dairy,2021-10-12,18,239,False,False
Butter,Dairy,2021-10-13,22,217,False,False
Butter,Dairy,2021-10-14,14,203,False,False
Butter,Dairy,2021-10-15,29,174,False,False
Butter,Dairy,2021-10-16,23,151,False,False
Butter,Dairy,2021-10-17,24,127,False,False
Butter,Dairy,2021-10-18,23,104,False,False
Butter,Dairy,2021-10-19,19,85,False,False
Butter,Dairy,2021-10-20,21,64,False,True
Butter,Dairy,2021-10-21,26,452,False,False
Butter,Dairy,2021-10-22,17,435,False,False
Butter,Dairy,2021-10-23,8,427,False,False
Butter,Dairy,2021-10-24,15,412,False,False
Butter,Dairy,2021-10-25,34,378,False,False
Butter,Dairy,2021-10-26,40,338,False,False
Butter,Dairy,2021-10-27,16,322,False,False
Butter,Dairy,2021-10-28,19,303,False,False
Butter,Dairy,2021-10-29,25,278,False,False
Butter,Dairy,2021-10-30,21,257,False,False
Butter,Dairy,2021-10-31,28,229,False,False
Butter,Dairy,2021-11-01,18,211,False,False
Butter,Dairy,2021-11-02,22,189,False,False
Butter,Dairy,2021-11-03,31,158,False,False
Butter,Dairy,2021-11-04,17,141,False,False
Butter,Dairy,2021-11-05,27,114,False,False
Butter,Dairy,2021-11-06,20,94,False,False
Butter,Dairy,2021-11-07,5,89,False,False
Butter,Dairy,2021-11-08,30,59,False,True
Butter,Dairy,2021-11-09,25,355,False,False
Butter,Dairy,2021-11-10,29,326,False,False
Butter,Dairy,2021-11-11,14,312,False,False
Butter,Dairy,2021-11-12,21,291,False,False
Butter,Dairy,2021-11-13,21,270,False,False
Butter,Dairy,2021-11-14,30,240,False,False
Butter,Dairy,2021-11-15,26,214,False,False
Butter,Dairy,2021-11-16,35,179,False,False
Butter,Dairy,2021-11-17,21,158,False,False
Butter,Dairy,2021-11-18,20,138,False,False
Butter,Dairy,2021-11-19,27,111,False,False
Butter,Dairy,2021-11-20,35,76,False,True
Butter,Dairy,2021-11-21,22,406,False,False
Butter,Dairy,2021-11-22,27,379,False,False
Butter,Dairy,2021-11-23,26,353,False,False
Butter,Dairy,2021-11-24,28,325,False,False
Butter,Dairy,2021-11-25,40,285,True,False
Butter,Dairy,2021-11-26,56,229,True,False
Butter,Dairy,2021-11-27,42,187,True,False
Butter,Dairy,2021-11-28,49,138,True,False
Butter,Dairy,2021-11-29,44,94,True,False
Butter,Dairy,2021-11-30,46,48,True,True
Butter,Dairy,2021-12-01,18,539,False,False
Butter,Dairy,2021-12-02,21,518,False,False
Butter,Dairy,2021-12-03,21,497,False,False
Butter,Dairy,2021-12-04,28,469,False,False
Butter,Dairy,2021-12-05,25,444,False,False
Butter,Dairy,2021-12-06,22,422,False,False
Butter,Dairy,2021-12-07,32,390,False,False
Butter,Dairy,2021-12-08,29,361,False,False
Butter,Dairy,2021-12-09,26,335,False,False
Butter,Dairy,2021-12-10,22,313,False,False
Butter,Dairy,2021-12-11,32,281,False,False
Butter,Dairy,2021-12-12,17,264,False,False
Butter,Dairy,2021-12-13,14,250,False,False
Butter,Dairy,2021-12-14,32,218,False,False
Butter,Dairy,2021-12-15,21,197,False,False
Butter,Dairy,2021-12-16,25,172,False,False
Butter,Dairy,2021-12-17,21,151,False,False
Butter,Dairy,2021-12-18,22,129,False,False
Butter,Dairy,2021-12-19,26,103,False,False
Butter,Dairy,2021-12-20,54,49,True,True
Butter,Dairy,2021-12-21,39,584,True,False
Butter,Dairy,2021-12-22,32,552,True,False
Butter,Dairy,2021-12-23,46,506,True,False
Butter,Dairy,2021-12-24,12,494,True,False
Butter,Dairy,2021-12-25,35,459,True,False
Butter,Dairy,2021-12-26,25,434,True,False
Butter,Dairy,2021-12-27,25,409,False,False
Butter,Dairy,2021-12-28,25,384,False,False
Butter,Dairy,2021-12-29,24,360,False,False
Butter,Dairy,2021-12-30,28,332,True,False
Butter,Dairy,2021-12-31,43,289,True,False
Butter,Dairy,2022-01-01,14,275,False,False
Butter,Dairy,2022-01-02,25,250,False,False
Butter,Dairy,2022-01-03,36,214,False,False
Butter,Dairy,2022-01-04,23,191,False,False
Butter,Dairy,2022-01-05,25,166,False,False
Butter,Dairy,2022-01-06,25,141,False,False
Butter,Dairy,2022-01-07,19,122,False,False
Butter,Dairy,2022-01-08,21,101,False,False
Butter,Dairy,2022-01-09,31,70,False,True
Butter,Dairy,2022-01-10,23,404,False,False
Butter,Dairy,2022-01-11,27,377,False,False
Butter,Dairy,2022-01-12,15,362,False,False
Butter,Dairy,2022-01-13,17,345,False,False
Butter,Dairy,2022-01-14,17,328,False,False
Butter,Dairy,2022-01-15,14,314,False,False
Butter,Dairy,2022-01-16,22,292,False,False
Butter,Dairy,2022-01-17,16,276,False,False
Butter,Dairy,2022-01-18,17,259,False,False
Butter,Dairy,2022-01-19,36,223,False,False
Butter,Dairy,2022-01-20,19,204,False,False
Butter,Dairy,2022-01-21,17,187,False,False
Butter,Dairy,2022-01-22,25,162,False,False
Butter,Dairy,2022-01-23,19,143,False,False
Butter,Dairy,2022-01-24,27,116,False,False
Butter,Dairy,2022-01-25,25,91,False,False
Butter,Dairy,2022-01-26,6,85,False,False
Butter,Dairy,2022-01-27,25,60,False,True
Butter,Dairy,2022-01-28,20,597,False,False
Butter,Dairy,2022-01-29,20,577,False,False
Butter,Dairy,2022-01-30,25,552,False,False
Butter,Dairy,2022-01-31,22,530,False,False
Butter,Dairy,2022-02-01,25,505,False,False
Butter,Dairy,2022-02-02,23,482,False,False
Butter,Dairy,2022-02-03,35,447,False,False
Butter,Dairy,2022-02-04,35,412,False,False
Butter,Dairy,2022-02-05,20,392,False,False
Butter,Dairy,2022-02-06,20,372,False,False
Butter,Dairy,2022-02-07,11,361,False,False
Butter,Dairy,2022-02-08,16,345,False,False
Butter,Dairy,2022-02-09,20,325,False,False
Butter,Dairy,2022-02-10,26,299,False,False
Butter,Dairy,2022-02-11,23,276,False,False
Butter,Dairy,2022-02-12,39,237,False,False
Butter,Dairy,2022-02-13,20,217,False,False
Butter,Dairy,2022-02-14,30,187,False,False
Butter,Dairy,2022-02-15,21,166,False,False
Butter,Dairy,2022-02-16,23,143,False,False
Butter,Dairy,2022-02-17,24,119,False,False
Butter,Dairy,2022-02-18,22,97,False,False
Butter,Dairy,2022-02-19,17,80,False,False
Butter,Dairy,2022-02-20,17,63,False,True
Butter,Dairy,2022-02-21,33,501,False,False
Butter,Dairy,2022-02-22,20,481,False,False
Butter,Dairy,2022-02-23,27,454,False,False
Butter,Dairy,2022-02-24,17,437,False,False
Butter,Dairy,2022-02-25,27,410,False,False
Butter,Dairy,2022-02-26,25,385,False,False
Butter,Dairy,2022-02-27,29,356,False,False
Butter,Dairy,2022-02-28,27,329,False,False
Butter,Dairy,2022-03-01,20,309,False,False
Butter,Dairy,2022-03-02,24,285,False,False
Butter,Dairy,2022-03-03,28,257,False,False
Butter,Dairy,2022-03-04,21,236,False,False
Butter,Dairy,2022-03-05,22,214,False,False
Butter,Dairy,2022-03-06,32,182,False,False
Butter,Dairy,2022-03-07,22,160,False,False
Butter,Dairy,2022-03-08,21,139,False,False
Butter,Dairy,2022-03-09,15,124,False,False
Butter,Dairy,2022-03-10,27,97,False,False
Butter,Dairy,2022-03-11,16,81,False,False
Butter,Dairy,2022-03-12,14,67,False,True
Butter,Dairy,2022-03-13,25,591,False,False
Butter,Dairy,2022-03-14,18,573,False,False
Butter,Dairy,2022-03-15,27,546,False,False
Butter,Dairy,2022-03-16,22,524,False,False
Butter,Dairy,2022-03-17,30,494,False,False
Butter,Dairy,2022-03-18,30,464,False,False
Butter,Dairy,2022-03-19,30,434,False,False
Butter,Dairy,2022-03-20,15,419,False,False
Butter,Dairy,2022-03-21,28,391,False,False
Butter,Dairy,2022-03-22,11,380,False,False
Butter,Dairy,2022-03-23,31,349,False,False
Butter,Dairy,2022-03-24,26,323,False,False
Butter,Dairy,2022-03-25,20,303,False,False
Butter,Dairy,2022-03-26,17,286,False,False
Butter,Dairy,2022-03-27,16,270,False,False
Butter,Dairy,2022-03-28,24,246,False,False
Butter,Dairy,2022-03-29,21,225,False,False
Butter,Dairy,2022-03-30,22,203,False,False
Butter,Dairy,2022-03-31,32,171,False,False
Butter,Dairy,2022-04-01,24,147,False,False
Butter,Dairy,2022-04-02,20,127,False,False
Butter,Dairy,2022-04-03,16,111,False,False
Butter,Dairy,2022-04-04,23,88,False,False
Butter,Dairy,2022-04-05,30,58,True,True
Butter,Dairy,2022-04-06,28,333,True,False
Butter,Dairy,2022-04-07,38,295,True,False
Butter,Dairy,2022-04-08,54,241,True,False
Butter,Dairy,2022-04-09,46,195,True,False
Butter,Dairy,2022-04-10,40,155,True,False
Butter,Dairy,2022-04-11,43,112,True,False
Butter,Dairy,2022-04-12,35,77,True,True
Butter,Dairy,2022-04-13,30,628,False,False
Butter,Dairy,2022-04-14,30,598,False,False
Butter,Dairy,2022-04-15,16,582,False,False
Butter,Dairy,2022-04-16,41,541,False,False
Butter,Dairy,2022-04-17,35,506,False,False
Butter,Dairy,2022-04-18,18,488,False,False
Butter,Dairy,2022-04-19,21,467,False,False
Butter,Dairy,2022-04-20,26,441,False,False
Butter,Dairy,2022-04-21,15,426,False,False
Butter,Dairy,2022-04-22,14,412,False,False
Butter,Dairy,2022-04-23,25,387,False,False
Butter,Dairy,2022-04-24,28,359,False,False
Butter,Dairy,2022-04-25,15,344,False,False
Butter,Dairy,2022-04-26,11,333,False,False
Butter,Dairy,2022-04-27,17,316,False,False
Butter,Dairy,2022-04-28,34,282,False,False
Butter,Dairy,2022-04-29,30,252,False,False
Butter,Dairy,2022-04-30,22,230,False,False
Butter,Dairy,2022-05-01,29,201,False,False
Butter,Dairy,2022-05-02,28,173,False,False
Butter,Dairy,2022-05-03,15,158,False,False
Butter,Dairy,2022-05-04,20,138,False,False
Butter,Dairy,2022-05-05,26,112,False,False
Butter,Dairy,2022-05-06,14,98,False,False
Butter,Dairy,2022-05-07,16,82,False,False
Butter,Dairy,2022-05-08,26,56,False,True
Butter,Dairy,2022-05-09,21,595,False,False
Butter,Dairy,2022-05-10,24,571,False,False
Butter,Dairy,2022-05-11,21,550,False,False
Butter,Dairy,2022-05-12,28,522,False,False
Butter,Dairy,2022-05-13,25,497,False,False
Butter,Dairy,2022-05-14,31,466,False,False
Butter,Dairy,2022-05-15,14,452,False,False
Butter,Dairy,2022-05-16,21,431,False,False
Butter,Dairy,2022-05-17,22,409,False,False
Butter,Dairy,2022-05-18,28,381,False,False
Butter,Dairy,2022-05-19,25,356,False,False
Butter,Dairy,2022-05-20,24,332,False,False
Butter,Dairy,2022-05-21,20,312,False,False
Butter,Dairy,2022-05-22,29,283,False,False
Butter,Dairy,2022-05-23,23,260,False,False
Butter,Dairy,2022-05-24,16,244,False,False
Butter,Dairy,2022-05-25,20,224,False,False
Butter,Dairy,2022-05-26,20,204,False,False
Butter,Dairy,2022-05-27,32,172,False,False
Butter,Dairy,2022-05-28,21,151,False,False
Butter,Dairy,2022-05-29,24,127,False,False
Butter,Dairy,2022-05-30,14,113,False,False
Butter,Dairy,2022-05-31,15,98,False,False
Butter,Dairy,2022-06-01,17,81,False,False
Butter,Dairy,2022-06-02,25,56,False,True
Butter,Dairy,2022-06-03,21,584,False,False
Butter,Dairy,2022-06-04,16,568,False,False
Butter,Dairy,2022-06-05,24,544,False,False
Butter,Dairy,2022-06-06,17,527,False,False
Butter,Dairy,2022-06-07,23,504,False,False
Butter,Dairy,2022-06-08,18,486,False,False
Butter,Dairy,2022-06-09,22,464,False,False
Butter,Dairy,2022-06-10,22,442,False,False
Butter,Dairy,2022-06-11,30,412,False,False
Butter,Dairy,2022-06-12,21,391,False,False
Butter,Dairy,2022-06-13,15,376,False,False
Butter,Dairy,2022-06-14,27,349,False,False
Butter,Dairy,2022-06-15,30,319,False,False
Butter,Dairy,2022-06-16,15,304,False,False
Butter,Dairy,2022-06-17,22,282,False,False
Butter,Dairy,2022-06-18,22,260,False,False
Butter,Dairy,2022-06-19,22,238,False,False
Butter,Dairy,2022-06-20,20,218,False,False
Butter,Dairy,2022-06-21,22,196,False,False
Butter,Dairy,2022-06-22,23,173,False,False
Butter,Dairy,2022-06-23,21,152,False,False
Butter,Dairy,2022-06-24,25,127,False,False
Butter,Dairy,2022-06-25,29,98,False,False
Butter,Dairy,2022-06-26,24,74,False,True
Butter,Dairy,2022-06-27,17,359,False,False
Butter,Dairy,2022-06-28,25,334,False,False
Butter,Dairy,2022-06-29,21,313,False,False
Butter,Dairy,2022-06-30,34,279,False,False
Butter,Dairy,2022-07-01,19,260,False,False
Butter,Dairy,2022-07-02,33,227,False,False
Butter,Dairy,2022-07-03,18,209,False,False
Butter,Dairy,2022-07-04,20,189,False,False
Butter,Dairy,2022-07-05,25,164,False,False
Butter,Dairy,2022-07-06,18,146,False,False
Butter,Dairy,2022-07-07,21,125,False,False
Butter,Dairy,2022-07-08,17,108,False,False
Butter,Dairy,2022-07-09,14,94,False,False
Butter,Dairy,2022-07-10,32,62,False,True
Butter,Dairy,2022-07-11,26,464,False,False
Butter,Dairy,2022-07-12,26,438,False,False
Butter,Dairy,2022-07-13,16,422,False,False
Butter,Dairy,2022-07-14,14,408,False,False
Butter,Dairy,2022-07-15,15,393,False,False
Butter,Dairy,2022-07-16,29,364,False,False
Butter,Dairy,2022-07-17,31,333,False,False
Butter,Dairy,2022-07-18,24,309,False,False
Butter,Dairy,2022-07-19,29,280,False,False
Butter,Dairy,2022-07-20,18,262,False,False
Butter,Dairy,2022-07-21,26,236,False,False
Butter,Dairy,2022-07-22,35,201,False,False
Butter,Dairy,2022-07-23,30,171,False,False
Butter,Dairy,2022-07-24,20,151,False,False
Butter,Dairy,2022-07-25,18,133,False,False
Butter,Dairy,2022-07-26,19,114,False,False
Butter,Dairy,2022-07-27,25,89,False,False
Butter,Dairy,2022-07-28,20,69,False,True
Butter,Dairy,2022-07-29,20,354,False,False
Butter,Dairy,2022-07-30,21,333,False,False
Butter,Dairy,2022-07-31,26,307,False,False
Butter,Dairy,2022-08-01,19,288,False,False
Butter,Dairy,2022-08-02,18,270,False,False
Butter,Dairy,2022-08-03,21,249,False,False
Butter,Dairy,2022-08-04,30,219,False,False
Butter,Dairy,2022-08-05,23,196,False,False
Butter,Dairy,2022-08-06,20,176,False,False
Butter,Dairy,2022-08-07,19,157,False,False
Butter,Dairy,2022-08-08,25,132,False,False
Butter,Dairy,2022-08-09,18,114,False,False
Butter,Dairy,2022-08-10,22,92,False,False
Butter,Dairy,2022-08-11,26,66,False,True
